latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
7.324,-66.758,328.2,1.1,1.1,2020-03-20,1450,T,70,6.0NRT,301.1,19.1,D
7.24,-66.215,328.9,1.1,1,2020-03-20,1450,T,63,6.0NRT,301.9,17.8,D
7.358,-67.096,330.6,1.2,1.1,2020-03-20,1450,T,72,6.0NRT,302.7,18.2,D
7.508,-68.218,327.7,1.4,1.2,2020-03-20,1450,T,51,6.0NRT,303.8,16.5,D
7.687,-69.58,336.6,1.7,1.3,2020-03-20,1450,T,84,6.0NRT,303.7,51,D
7.685,-69.565,328.9,1.7,1.3,2020-03-20,1450,T,63,6.0NRT,301.1,27.9,D
7.517,-68.433,331,1.4,1.2,2020-03-20,1450,T,77,6.0NRT,302.7,29.2,D
7.242,-66.492,329.2,1.1,1,2020-03-20,1450,T,77,6.0NRT,303,14.3,D
7.501,-68.397,331.7,1.4,1.2,2020-03-20,1450,T,78,6.0NRT,304.2,26.4,D
7.475,-68.21,323.3,1.4,1.2,2020-03-20,1450,T,28,6.0NRT,301.1,9.1,D
7.305,-66.997,333.5,1.2,1.1,2020-03-20,1450,T,80,6.0NRT,303.2,24.2,D
7.491,-68.398,324.1,1.4,1.2,2020-03-20,1450,T,59,6.0NRT,303.9,11.9,D
7.494,-68.581,332.3,1.5,1.2,2020-03-20,1450,T,75,6.0NRT,305.4,28.5,D
6.782,-63.613,387.7,1,1,2020-03-20,1450,T,100,6.0NRT,304.5,186,D
6.78,-63.604,348.3,1,1,2020-03-20,1450,T,94,6.0NRT,296.4,51,D
6.773,-63.558,322,1,1,2020-03-20,1450,T,17,6.0NRT,300.8,12.3,D
6.772,-63.614,335,1,1,2020-03-20,1450,T,87,6.0NRT,294.1,26.3,D
7.489,-68.575,334.1,1.4,1.2,2020-03-20,1450,T,67,6.0NRT,304.9,34.2,D
7.097,-65.933,324.8,1,1,2020-03-20,1450,T,34,6.0NRT,303.6,13.3,D
6.744,-63.54,331.5,1,1,2020-03-20,1450,T,71,6.0NRT,299.3,21.7,D
6.734,-63.541,326.6,1,1,2020-03-20,1450,T,58,6.0NRT,300.2,16.4,D
7.287,-67.451,326.7,1.2,1.1,2020-03-20,1450,T,68,6.0NRT,303.5,12.8,D
6.713,-63.648,319.7,1,1,2020-03-20,1450,T,34,6.0NRT,294.1,8.2,D
7.63,-70.193,325.6,1.9,1.4,2020-03-20,1450,T,58,6.0NRT,297.7,30.9,D
7.618,-70.195,322.5,1.9,1.4,2020-03-20,1450,T,19,6.0NRT,297.3,20.5,D
7.626,-70.2,325.7,1.9,1.4,2020-03-20,1450,T,52,6.0NRT,297.9,30.4,D
7.233,-67.645,327,1.3,1.1,2020-03-20,1450,T,68,6.0NRT,305,10.8,D
7.076,-66.618,326.1,1.1,1,2020-03-20,1450,T,43,6.0NRT,303.9,8.8,D
7.341,-68.885,327.7,1.5,1.2,2020-03-20,1450,T,53,6.0NRT,304.4,18.7,D
7.001,-66.665,331.7,1.1,1,2020-03-20,1450,T,72,6.0NRT,309.5,12.2,D
6.999,-66.655,338.6,1.1,1,2020-03-20,1450,T,86,6.0NRT,308.2,24.2,D
7.065,-67.252,328.4,1.2,1.1,2020-03-20,1450,T,68,6.0NRT,304.8,11.5,D
7.064,-67.242,329.3,1.2,1.1,2020-03-20,1450,T,74,6.0NRT,304.7,13.8,D
7.219,-69.257,330.8,1.6,1.2,2020-03-20,1450,T,76,6.0NRT,301.7,33.7,D
7.21,-69.273,333.8,1.6,1.2,2020-03-20,1450,T,80,6.0NRT,301.9,40.1,D
7.208,-69.258,338.4,1.6,1.2,2020-03-20,1450,T,85,6.0NRT,301.6,54.9,D
7.219,-69.264,329.4,1.6,1.2,2020-03-20,1450,T,74,6.0NRT,301.9,28.7,D
7.208,-69.265,346.2,1.6,1.2,2020-03-20,1450,T,91,6.0NRT,302.9,82.5,D
7.199,-69.281,325.5,1.6,1.2,2020-03-20,1450,T,60,6.0NRT,300.5,20.4,D
7.197,-69.267,338.6,1.6,1.2,2020-03-20,1450,T,85,6.0NRT,301,56.5,D
6.939,-67.513,325.7,1.2,1.1,2020-03-20,1450,T,63,6.0NRT,304.6,9.1,D
6.992,-68.543,325.1,1.4,1.2,2020-03-20,1450,T,60,6.0NRT,303.3,13,D
6.874,-68.145,332.6,1.3,1.1,2020-03-20,1450,T,77,6.0NRT,303.2,22.3,D
6.872,-68.133,327.1,1.3,1.1,2020-03-20,1450,T,65,6.0NRT,302.8,11.9,D
6.875,-68.139,332.9,1.3,1.1,2020-03-20,1450,T,77,6.0NRT,302.8,23.7,D
6.873,-68.127,327.7,1.3,1.1,2020-03-20,1450,T,68,6.0NRT,303.1,14,D
6.723,-67.09,342.9,1.2,1.1,2020-03-20,1450,T,0,6.0NRT,302.2,44.6,D
7.019,-69.303,350.6,1.6,1.2,2020-03-20,1450,T,94,6.0NRT,303.2,98.9,D
7.017,-69.289,352.1,1.6,1.2,2020-03-20,1450,T,95,6.0NRT,305,103.4,D
7.009,-69.319,339.8,1.6,1.2,2020-03-20,1450,T,86,6.0NRT,302.6,58.3,D
7.007,-69.305,374.1,1.6,1.2,2020-03-20,1450,T,100,6.0NRT,306,231.5,D
7.005,-69.29,345.6,1.6,1.2,2020-03-20,1450,T,91,6.0NRT,304.4,74.3,D
7.259,-71.235,319.4,2.3,1.5,2020-03-20,1450,T,56,6.0NRT,297.9,27.8,D
7.245,-71.237,337.3,2.3,1.5,2020-03-20,1450,T,86,6.0NRT,298.4,99.3,D
7.243,-71.216,337.3,2.3,1.5,2020-03-20,1450,T,86,6.0NRT,298.9,97.9,D
6.562,-66.748,343,1.1,1,2020-03-20,1450,T,81,6.0NRT,300.2,40,D
6.561,-66.738,338.7,1.1,1,2020-03-20,1450,T,70,6.0NRT,299.5,31.3,D
7.071,-70.617,318.2,2,1.4,2020-03-20,1450,T,36,6.0NRT,298.1,15.2,D
7.069,-70.599,326.3,2,1.4,2020-03-20,1450,T,72,6.0NRT,298.6,38.8,D
7.031,-70.316,326.6,1.9,1.4,2020-03-20,1450,T,50,6.0NRT,300.5,35.3,D
7.021,-70.335,335.7,1.9,1.4,2020-03-20,1450,T,83,6.0NRT,299.3,63,D
7.019,-70.318,330.6,1.9,1.4,2020-03-20,1450,T,78,6.0NRT,300.7,45.3,D
7.016,-70.301,324.2,1.9,1.4,2020-03-20,1450,T,55,6.0NRT,300.1,25.4,D
6.788,-68.78,327,1.5,1.2,2020-03-20,1450,T,67,6.0NRT,303.6,14.2,D
6.784,-68.788,328.9,1.5,1.2,2020-03-20,1450,T,71,6.0NRT,303.9,18.1,D
6.743,-68.648,347.2,1.4,1.2,2020-03-20,1450,T,92,6.0NRT,304.5,66.1,D
7.072,-71.108,323.1,2.2,1.4,2020-03-20,1450,T,67,6.0NRT,298,35.4,D
7.062,-71.13,347.7,2.2,1.4,2020-03-20,1450,T,93,6.0NRT,299.4,155.7,D
7.059,-71.11,341.8,2.2,1.4,2020-03-20,1450,T,89,6.0NRT,298.9,116.7,D
6.763,-69.106,329.2,1.5,1.2,2020-03-20,1450,T,73,6.0NRT,302.6,23.3,D
6.57,-68.151,328.7,1.3,1.1,2020-03-20,1450,T,72,6.0NRT,303.9,14.9,D
6.499,-69.104,325.5,1.5,1.2,2020-03-20,1450,T,67,6.0NRT,301.5,14,D
6.489,-69.12,325.6,1.5,1.2,2020-03-20,1450,T,67,6.0NRT,300.9,14.2,D
6.488,-69.106,324.8,1.5,1.2,2020-03-20,1450,T,65,6.0NRT,300.6,12.7,D
6.387,-68.88,353.7,1.5,1.2,2020-03-20,1450,T,96,6.0NRT,303.7,92.4,D
6.385,-68.867,358.9,1.5,1.2,2020-03-20,1450,T,99,6.0NRT,302.8,114.8,D
6.389,-68.974,331.9,1.5,1.2,2020-03-20,1450,T,78,6.0NRT,302.3,24.5,D
6.376,-68.882,351,1.5,1.2,2020-03-20,1450,T,95,6.0NRT,302,80.4,D
6.374,-68.869,344.1,1.5,1.2,2020-03-20,1450,T,90,6.0NRT,301.7,55.7,D
6.342,-68.873,325.9,1.5,1.2,2020-03-20,1450,T,40,6.0NRT,301.4,10.5,D
6.56,-71.186,322.7,2.2,1.4,2020-03-20,1450,T,65,6.0NRT,296.5,38.1,D
6.558,-71.167,331.4,2.2,1.4,2020-03-20,1450,T,79,6.0NRT,296.5,70.1,D
6.014,-67.18,333.3,1.1,1.1,2020-03-20,1450,T,83,6.0NRT,300.2,28.3,D
6.559,-71.173,339.2,2.2,1.4,2020-03-20,1450,T,87,6.0NRT,297.1,106.5,D
6.313,-69.923,330.3,1.7,1.3,2020-03-20,1450,T,46,6.0NRT,301.8,29.9,D
5.705,-65.988,317.2,1,1,2020-03-20,1450,T,52,6.0NRT,298.9,8.7,D
6.397,-70.946,317.5,2.1,1.4,2020-03-20,1450,T,23,6.0NRT,294.4,15.6,D
5.633,-65.812,341,1,1,2020-03-20,1450,T,91,6.0NRT,304.1,28.8,D
5.632,-65.803,375.6,1,1,2020-03-20,1450,T,100,6.0NRT,306.8,121.1,D
5.622,-65.857,327.4,1,1,2020-03-20,1450,T,63,6.0NRT,301.7,11.5,D
5.618,-65.83,326.1,1,1,2020-03-20,1450,T,64,6.0NRT,303.1,9.9,D
5.616,-65.821,341.7,1,1,2020-03-20,1450,T,91,6.0NRT,302.9,32.8,D
5.607,-65.822,325.7,1,1,2020-03-20,1450,T,59,6.0NRT,300.8,10,D
5.559,-65.866,330.3,1,1,2020-03-20,1450,T,69,6.0NRT,304.4,12.9,D
5.462,-66.211,326.4,1,1,2020-03-20,1450,T,61,6.0NRT,305.7,16.5,D
5.996,-70.285,338.1,1.8,1.3,2020-03-20,1450,T,86,6.0NRT,295.8,69.1,D
5.986,-70.303,333.9,1.8,1.3,2020-03-20,1450,T,83,6.0NRT,299.1,49.1,D
5.984,-70.286,342.5,1.8,1.3,2020-03-20,1450,T,90,6.0NRT,296.7,84.9,D
5.974,-70.304,334,1.8,1.3,2020-03-20,1450,T,83,6.0NRT,298.6,50.5,D
5.39,-66.099,331.9,1,1,2020-03-20,1450,T,59,6.0NRT,308.3,20.3,D
5.99,-70.292,343.7,1.8,1.3,2020-03-20,1450,T,91,6.0NRT,298.4,90.4,D
5.987,-70.275,326,1.8,1.3,2020-03-20,1450,T,55,6.0NRT,294.2,29.7,D
5.377,-66.069,325.6,1,1,2020-03-20,1450,T,53,6.0NRT,300,14.6,D
5.98,-70.31,328.5,1.8,1.3,2020-03-20,1450,T,61,6.0NRT,299.6,34.5,D
5.978,-70.293,336.9,1.8,1.3,2020-03-20,1450,T,86,6.0NRT,297.7,64.6,D
5.968,-70.311,322.6,1.8,1.3,2020-03-20,1450,T,49,6.0NRT,297.8,21.7,D
5.278,-65.962,345.4,1,1,2020-03-20,1450,T,93,6.0NRT,298.6,43.3,D
5.276,-65.953,343.3,1,1,2020-03-20,1450,T,92,6.0NRT,299.3,40,D
5.218,-66.117,320.7,1,1,2020-03-20,1450,T,39,6.0NRT,301.1,10.7,D
5.193,-66.07,326.2,1,1,2020-03-20,1450,T,81,6.0NRT,305.6,14.5,D
5.141,-66.097,321.3,1,1,2020-03-20,1450,T,26,6.0NRT,302.4,10.1,D
5.709,-70.193,319.8,1.8,1.3,2020-03-20,1450,T,62,6.0NRT,288.5,15.9,D
5.532,-68.908,328.3,1.4,1.2,2020-03-20,1450,T,77,6.0NRT,296.9,21.4,D
5.53,-68.895,328.6,1.4,1.2,2020-03-20,1450,T,78,6.0NRT,297.8,22.1,D
5.528,-68.883,321.9,1.4,1.2,2020-03-20,1450,T,39,6.0NRT,297.8,9.8,D
5.506,-68.795,333.8,1.4,1.2,2020-03-20,1450,T,83,6.0NRT,301.3,29.7,D
5.116,-66.053,326.2,1,1,2020-03-20,1450,T,80,6.0NRT,305.6,16.8,D
5.501,-68.803,328.8,1.4,1.2,2020-03-20,1450,T,57,6.0NRT,302,20.6,D
5.499,-68.79,325.8,1.4,1.2,2020-03-20,1450,T,48,6.0NRT,299.3,15.7,D
5.468,-68.95,331.6,1.4,1.2,2020-03-20,1450,T,69,6.0NRT,301.6,27.3,D
5.45,-68.978,327.6,1.4,1.2,2020-03-20,1450,T,61,6.0NRT,301,18.7,D
4.793,-65.482,325.7,1,1,2020-03-20,1450,T,57,6.0NRT,305.7,13.7,D
4.877,-66.37,330.6,1,1,2020-03-20,1450,T,0,6.0NRT,298.3,24.5,D
4.666,-66.248,332,1,1,2020-03-20,1450,T,51,6.0NRT,293.3,25.5,D
4.931,-69.127,347.2,1.5,1.2,2020-03-20,1450,T,93,6.0NRT,303.9,73.3,D
4.922,-69.141,327.2,1.5,1.2,2020-03-20,1450,T,72,6.0NRT,301.2,21.1,D
4.92,-69.128,349.2,1.5,1.2,2020-03-20,1450,T,94,6.0NRT,302.8,80.2,D
4.919,-69.115,326.9,1.5,1.2,2020-03-20,1450,T,64,6.0NRT,304,17.4,D
5.04,-70.846,323.3,2,1.4,2020-03-20,1450,T,57,6.0NRT,300.8,23.2,D
5.037,-70.853,326.6,2,1.4,2020-03-20,1450,T,68,6.0NRT,301,36.6,D
4.923,-70.133,321.2,1.7,1.3,2020-03-20,1450,T,67,6.0NRT,298.8,16,D
4.921,-70.117,329.4,1.7,1.3,2020-03-20,1450,T,79,6.0NRT,299.1,34.9,D
3.53,-61.116,320.6,1.5,1.2,2020-03-20,1450,T,48,6.0NRT,294.9,16.1,D
4.302,-66.278,319.9,1,1,2020-03-20,1450,T,56,6.0NRT,300.5,10.4,D
3.229,-60.367,333.9,1.8,1.3,2020-03-20,1450,T,71,6.0NRT,285.8,57.9,D
3.23,-60.357,332.3,1.8,1.3,2020-03-20,1450,T,80,6.0NRT,290.2,53.1,D
4.735,-71.301,324.4,2.1,1.4,2020-03-20,1450,T,74,6.0NRT,297.9,40.3,D
4.049,-66.436,312.7,1,1,2020-03-20,1450,T,41,6.0NRT,296.6,5.5,D
4.735,-71.308,326.9,2.1,1.4,2020-03-20,1450,T,78,6.0NRT,298.1,48.9,D
2.995,-60.64,324.7,1.7,1.3,2020-03-20,1450,T,59,6.0NRT,295.1,19.8,D
2.97,-60.696,322.5,1.7,1.3,2020-03-20,1450,T,74,6.0NRT,292.7,21.8,D
2.968,-60.681,321.6,1.7,1.3,2020-03-20,1450,T,54,6.0NRT,292.8,20.3,D
4.489,-71.128,319.7,2,1.4,2020-03-20,1450,T,68,6.0NRT,296.7,21.1,D
2.948,-60.699,325.4,1.7,1.3,2020-03-20,1450,T,36,6.0NRT,290.7,26.5,D
2.945,-60.684,326.5,1.7,1.3,2020-03-20,1450,T,44,6.0NRT,289.1,29.2,D
3.666,-66.849,333.6,1.1,1,2020-03-20,1450,T,86,6.0NRT,301.7,27.5,D
3.064,-64.639,326.5,1,1,2020-03-20,1450,T,61,6.0NRT,298.5,15.1,D
4.058,-71.606,318.2,2.2,1.4,2020-03-20,1450,T,67,6.0NRT,296.7,18.7,D
4.028,-71.397,317.9,2.1,1.4,2020-03-20,1450,T,66,6.0NRT,297.1,16.6,D
3.81,-72.263,323.8,2.4,1.5,2020-03-20,1450,T,73,6.0NRT,295.3,36.9,D
3.759,-71.99,323.5,2.3,1.5,2020-03-20,1450,T,75,6.0NRT,294.7,41.1,D
3.694,-71.519,317.2,2.1,1.4,2020-03-20,1450,T,43,6.0NRT,295.4,15.5,D
3.704,-71.779,316.5,2.2,1.4,2020-03-20,1450,T,55,6.0NRT,293,14.5,D
3.723,-72.002,346.9,2.3,1.5,2020-03-20,1450,T,94,6.0NRT,290.8,154.3,D
3.72,-71.981,363.2,2.3,1.5,2020-03-20,1450,T,100,6.0NRT,294.1,284.4,D
3.71,-72.003,323.4,2.3,1.5,2020-03-20,1450,T,59,6.0NRT,289.5,39.7,D
3.707,-71.983,344.3,2.3,1.5,2020-03-20,1450,T,92,6.0NRT,290.2,139.9,D
2.038,-61.14,313.8,1.6,1.3,2020-03-20,1450,T,41,6.0NRT,295.7,12.2,D
2.023,-61.414,332.9,1.5,1.2,2020-03-20,1450,T,87,6.0NRT,295.9,48.9,D
2.02,-61.401,319.2,1.5,1.2,2020-03-20,1450,T,75,6.0NRT,295,18.8,D
2.021,-61.421,319.9,1.5,1.2,2020-03-20,1450,T,67,6.0NRT,295.6,19.3,D
2.019,-61.407,325.2,1.5,1.2,2020-03-20,1450,T,81,6.0NRT,295.8,29.1,D
3.56,-72.339,321.5,2.4,1.5,2020-03-20,1450,T,58,6.0NRT,291.9,42.6,D
1.808,-61.142,318.1,1.6,1.3,2020-03-20,1450,T,0,6.0NRT,296.3,18.6,D
3.389,-72.623,319.4,2.5,1.5,2020-03-20,1450,T,72,6.0NRT,295,31.9,D
3.383,-72.63,317.2,2.5,1.5,2020-03-20,1450,T,62,6.0NRT,294.7,22.7,D
3.278,-73.036,328.6,2.7,1.6,2020-03-20,1450,T,82,6.0NRT,294,85,D
3.274,-73.011,317.9,2.7,1.6,2020-03-20,1450,T,69,6.0NRT,293.5,36.6,D
3.274,-73.042,316.1,2.7,1.6,2020-03-20,1450,T,63,6.0NRT,293.8,27.4,D
3.271,-73.018,320.7,2.7,1.6,2020-03-20,1450,T,73,6.0NRT,293.4,46.5,D
2.6,-72.108,316.3,2.3,1.5,2020-03-20,1450,T,67,6.0NRT,295.1,22.2,D
0.871,-60.533,310.2,1.9,1.3,2020-03-20,1450,T,58,6.0NRT,290.1,10.4,D
-0.101,-64.033,307.6,1.1,1.1,2020-03-20,1450,T,25,6.0NRT,290.7,3.6,D
38.925,113.574,311.7,1.2,1.1,2020-03-20,1415,T,83,6.0NRT,277.7,18.4,N
38.928,113.568,307.7,1.2,1.1,2020-03-20,1415,T,72,6.0NRT,276.7,15.8,N
42.099,123.313,305.5,1.9,1.3,2020-03-20,1415,T,17,6.0NRT,270.3,27.4,N
45.477,122.972,300.1,2,1.4,2020-03-20,1415,T,6,6.0NRT,268.9,22.8,N
45.471,122.895,305,2,1.4,2020-03-20,1415,T,20,6.0NRT,268.7,28,N
45.479,122.966,301,2,1.4,2020-03-20,1415,T,11,6.0NRT,268.7,23.7,N
45.516,122.781,313,2,1.4,2020-03-20,1415,T,74,6.0NRT,270.9,44.3,N
45.528,122.779,302.6,2,1.4,2020-03-20,1415,T,49,6.0NRT,269.8,27.1,N
1.499,127.632,309.1,1.1,1,2020-03-20,1405,T,64,6.0NRT,281.6,11.2,N
6.185,125.182,309.7,1,1,2020-03-20,1405,T,78,6.0NRT,293.9,7.4,N
6.677,125.017,305.3,1,1,2020-03-20,1405,T,64,6.0NRT,293.5,4.2,N
7.797,125,314.2,1,1,2020-03-20,1405,T,89,6.0NRT,293.5,11,N
7.757,124.721,304.5,1,1,2020-03-20,1405,T,60,6.0NRT,291.8,5.1,N
8.316,125.091,306.5,1,1,2020-03-20,1405,T,68,6.0NRT,290.5,7.6,N
10.886,122.043,311.4,1.1,1,2020-03-20,1405,T,82,6.0NRT,295,9.6,N
10.884,122.034,307.3,1.1,1,2020-03-20,1405,T,70,6.0NRT,295,6.3,N
16.537,120.877,304.9,1.1,1,2020-03-20,1410,T,62,6.0NRT,289.1,9.2,N
17.549,121.038,300.5,1,1,2020-03-20,1410,T,29,6.0NRT,290.5,4.5,N
24.225,120.494,306.8,1,1,2020-03-20,1410,T,69,6.0NRT,283.8,8.6,N
28.187,116.263,300.6,1.3,1.1,2020-03-20,1410,T,31,6.0NRT,287.6,7.1,N
31.245,121.202,304.6,1.1,1,2020-03-20,1410,T,61,6.0NRT,285.8,9.8,N
31.139,118.163,301.2,1,1,2020-03-20,1410,T,39,6.0NRT,288.1,5.9,N
34.414,119.846,333.2,1.1,1,2020-03-20,1410,T,100,6.0NRT,286.8,38.2,N
-21.705,-63.436,313,2.5,1.5,2020-03-20,1500,T,66,6.0NRT,295.8,24.6,D
-22.737,-64.337,307.7,2.2,1.4,2020-03-20,1500,T,41,6.0NRT,294.1,15.1,D
-22.316,-68.879,322,1.1,1.1,2020-03-20,1500,T,33,6.0NRT,303.6,10.2,D
-23.14,-64.321,310.3,2.2,1.4,2020-03-20,1500,T,46,6.0NRT,295.9,17.2,D
-26.433,-69.474,324.9,1.2,1.1,2020-03-20,1500,T,72,6.0NRT,308.1,16,D
-27.526,-63.964,323.5,2.7,1.6,2020-03-20,1500,T,79,6.0NRT,296.1,68.6,D
-27.53,-63.971,321.3,2.7,1.6,2020-03-20,1500,T,77,6.0NRT,296.4,55.3,D
-28.696,-60.758,313.6,4.6,2,2020-03-20,1500,T,53,6.0NRT,303.1,41.8,D
-29.457,-61.145,310.4,4.4,1.9,2020-03-20,1500,T,45,6.0NRT,299.9,47.9,D
-29.664,-62.659,314.7,3.5,1.8,2020-03-20,1500,T,0,6.0NRT,298.2,49.3,D
-31.489,-68.353,324.1,1.5,1.2,2020-03-20,1500,T,74,6.0NRT,305.6,21.9,D
-32.801,-70.947,312.6,1.2,1.1,2020-03-20,1500,T,62,6.0NRT,296.3,8.1,D
-35.408,-70.968,344.8,1.2,1.1,2020-03-20,1500,T,92,6.0NRT,297.6,65.2,D
-36.254,-71.015,322.6,1.2,1.1,2020-03-20,1500,T,45,6.0NRT,307.5,18.4,D
-36.424,-71.956,308.7,1.1,1.1,2020-03-20,1500,T,21,6.0NRT,297.5,2.5,D
-36.944,-73.016,306.9,1.1,1,2020-03-20,1500,T,0,6.0NRT,295.8,6.9,D
41.954,86.379,318.4,1.3,1.1,2020-03-20,1555,T,97,6.0NRT,278.2,31.8,N
41.951,86.363,304.9,1.3,1.2,2020-03-20,1555,T,62,6.0NRT,275.6,15.8,N
41.964,86.375,354.2,1.3,1.1,2020-03-20,1555,T,100,6.0NRT,282,117.3,N
41.961,86.359,302.9,1.3,1.2,2020-03-20,1555,T,52,6.0NRT,276.6,13.7,N
44.732,90.262,311,1,1,2020-03-20,1555,T,81,6.0NRT,276.1,14.5,N
44.73,90.25,306.7,1,1,2020-03-20,1555,T,69,6.0NRT,274.7,11.6,N
20.505,94.395,306.6,1.2,1.1,2020-03-20,1550,T,69,6.0NRT,296.2,6.4,N
20.637,93.933,301.4,1.2,1.1,2020-03-20,1550,T,20,6.0NRT,291.4,4.7,N
20.64,93.939,302.3,1.2,1.1,2020-03-20,1550,T,31,6.0NRT,291.8,5.1,N
21.093,96.268,304.6,1,1,2020-03-20,1550,T,61,6.0NRT,291.2,5.2,N
21.687,99.788,306.6,1.2,1.1,2020-03-20,1550,T,45,6.0NRT,285.5,13.4,N
21.055,94.963,307.3,1.1,1,2020-03-20,1550,T,71,6.0NRT,296,7.9,N
20.792,93.237,327.1,1.3,1.1,2020-03-20,1550,T,100,6.0NRT,293.4,36.1,N
20.801,93.243,304.9,1.3,1.1,2020-03-20,1550,T,59,6.0NRT,292.9,8.2,N
20.799,93.23,306.3,1.3,1.1,2020-03-20,1550,T,67,6.0NRT,292.8,9,N
21.926,99.914,310.8,1.3,1.1,2020-03-20,1550,T,81,6.0NRT,288.2,16.2,N
21.592,96.726,300.1,1,1,2020-03-20,1550,T,14,6.0NRT,286.6,3.4,N
21.686,96.87,309.5,1,1,2020-03-20,1550,T,78,6.0NRT,282.8,10.8,N
21.908,97.076,311.6,1,1,2020-03-20,1550,T,83,6.0NRT,267.8,14.3,N
21.58,94.25,304.2,1.1,1.1,2020-03-20,1550,T,53,6.0NRT,292.9,5.9,N
21.564,94.084,302.1,1.2,1.1,2020-03-20,1550,T,46,6.0NRT,292,4.9,N
21.608,94.301,304.5,1.1,1.1,2020-03-20,1550,T,49,6.0NRT,293.8,6.3,N
22.133,96.844,334.6,1,1,2020-03-20,1550,T,100,6.0NRT,286.5,37.5,N
21.756,94.318,304.3,1.1,1.1,2020-03-20,1550,T,60,6.0NRT,289.3,7.5,N
22.274,96.73,302.4,1,1,2020-03-20,1550,T,49,6.0NRT,290.2,5.7,N
21.882,93.885,307,1.2,1.1,2020-03-20,1550,T,70,6.0NRT,293.3,8.1,N
22.751,99.263,304.5,1.2,1.1,2020-03-20,1550,T,60,6.0NRT,288.5,8.8,N
22.749,99.251,301.3,1.2,1.1,2020-03-20,1550,T,40,6.0NRT,288.3,6.5,N
22.596,97.66,303.8,1,1,2020-03-20,1550,T,50,6.0NRT,276.3,8,N
22.438,96.396,305.4,1,1,2020-03-20,1550,T,64,6.0NRT,287.7,7.2,N
22.131,94.291,301.8,1.1,1.1,2020-03-20,1550,T,31,6.0NRT,290.5,5.2,N
22.456,96.206,307.8,1,1,2020-03-20,1550,T,72,6.0NRT,294.5,6.7,N
22.486,96.342,303.7,1,1,2020-03-20,1550,T,56,6.0NRT,292.7,4.6,N
22.461,96.109,309.4,1,1,2020-03-20,1550,T,77,6.0NRT,291.3,8.6,N
22.564,96.761,301.4,1,1,2020-03-20,1550,T,9,6.0NRT,290.1,4.2,N
22.562,96.751,300.7,1,1,2020-03-20,1550,T,8,6.0NRT,290,3.9,N
22.571,96.681,302.7,1,1,2020-03-20,1550,T,44,6.0NRT,290.2,5.2,N
22.502,96.201,316.4,1,1,2020-03-20,1550,T,93,6.0NRT,294,13.2,N
22.584,96.709,300.7,1,1,2020-03-20,1550,T,27,6.0NRT,289.3,4.3,N
22.67,97.06,304.2,1,1,2020-03-20,1550,T,59,6.0NRT,290.2,6,N
22.678,97.052,300.8,1,1,2020-03-20,1550,T,33,6.0NRT,290.4,4.8,N
22.575,96.262,305.7,1,1,2020-03-20,1550,T,36,6.0NRT,293.3,5.6,N
22.586,96.27,307.5,1,1,2020-03-20,1550,T,69,6.0NRT,292.9,7.1,N
22.106,93.118,308.5,1.3,1.1,2020-03-20,1550,T,75,6.0NRT,288.3,13.8,N
22.104,93.104,313.9,1.3,1.1,2020-03-20,1550,T,88,6.0NRT,290.4,19.6,N
22.637,96.182,313.5,1,1,2020-03-20,1550,T,87,6.0NRT,293.1,11,N
22.294,93.881,304.4,1.2,1.1,2020-03-20,1550,T,60,6.0NRT,294.2,6.7,N
22.967,98.462,302.5,1.1,1,2020-03-20,1550,T,50,6.0NRT,281.6,7.7,N
22.966,98.451,328.1,1.1,1,2020-03-20,1550,T,100,6.0NRT,282.1,33.2,N
22.355,94.016,303.6,1.2,1.1,2020-03-20,1550,T,56,6.0NRT,293.2,5.7,N
22.855,97.265,300.7,1,1,2020-03-20,1550,T,32,6.0NRT,288.7,4.5,N
22.353,93.881,305.5,1.2,1.1,2020-03-20,1550,T,64,6.0NRT,292.8,7.3,N
22.724,96.21,302.6,1,1,2020-03-20,1550,T,50,6.0NRT,291.1,4.9,N
22.723,96.201,302.5,1,1,2020-03-20,1550,T,49,6.0NRT,291.6,4.8,N
22.923,97.43,308.5,1,1,2020-03-20,1550,T,75,6.0NRT,281.2,10.8,N
22.784,96.243,304.4,1,1,2020-03-20,1550,T,60,6.0NRT,291.3,5.9,N
22.783,96.234,303.3,1,1,2020-03-20,1550,T,54,6.0NRT,290.1,5.4,N
22.778,96.195,302.6,1,1,2020-03-20,1550,T,50,6.0NRT,291.1,5.1,N
22.499,94.22,304.9,1.1,1.1,2020-03-20,1550,T,62,6.0NRT,293.5,6,N
22.997,97.5,300.7,1,1,2020-03-20,1550,T,29,6.0NRT,285.7,5.8,N
22.826,96.276,302.7,1,1,2020-03-20,1550,T,36,6.0NRT,291.3,4.2,N
22.842,96.257,306.2,1,1,2020-03-20,1550,T,67,6.0NRT,292.1,6.4,N
23.27,98.452,302.5,1.1,1.1,2020-03-20,1550,T,50,6.0NRT,275,8.8,N
23.066,96.934,301.3,1,1,2020-03-20,1550,T,37,6.0NRT,290.3,4.2,N
23.077,96.942,304,1,1,2020-03-20,1550,T,58,6.0NRT,290.9,5.9,N
22.994,96.353,300.4,1,1,2020-03-20,1550,T,26,6.0NRT,290.3,3.8,N
23.15,97.412,306.9,1,1,2020-03-20,1550,T,70,6.0NRT,286.9,9.1,N
